"","X","screen_name","text","location"
"1060",1060,"KPWaResearch","Learning Health System at work: Paula Lozano describes how a partnership b/n researchers &amp; clinicians enabled the quick launch of an approach to reach @kpwashington members at high risk of influenza-related complications &amp; encourage them to get #vaccinated https://t.co/q38kkSw5Ms https://t.co/DyfWP8RqIU","Seattle, WA"
"1061",1061,"grantwmckinney","@paix120 We get flu shots at work. For people got the flu. Different strain obviously.","San Francisco Bay Area, CA"
"1062",1062,"Edge_419","Kicked the flu but cant stop hacking. We'll be back tomorrow for some Spellbreak!","Michigan, USA"
"1063",1063,"sanduskycohd","Flu is on the rise here – hospitalizations, office visits, and school absences have all increased in the past two weeks. Protect yourself – get your flu shot, clean frequently touched surfaces , and wash your hands OFTEN! If you have symptoms, stay home to stop the spread.","Sandusky County, Ohio"
"1066",1066,"widgeisanerd","Hey, life, could you not give Emily and I the flu at the same time. That would be great. Thanks.",""
"1068",1068,"raisingraylan","Raylan has a fever of 100.3, and I am just now finding out that the flu is apparently going around his school.","Florida, USA"
"1069",1069,"socalcctv","@mea_mark @HarleyRouda @BeautyBind @tedcruz really? what about cars or the flu? they kill far more people then guns ever have. maybe we should take away cars because they also pollute the environment.","Surf City USA"
"1071",1071,"Tatyanalashayyy","After the flu I’m taking my ass back to the gym","Manassas, VA"
"1072",1072,"AbuYoshi","You’re not going to make people sad by telling them you’re sad. Depression isn’t the flu, you’re not a burden.","California, USA"
"1073",1073,"jennmarie125","@bookgaslighting Truth.  I remember asking him all the questions in my head because I learned asking out loud turned into an all out attack for even mentioning a concern Thank you for continuing to shine light.  Been in bed sick with flu. Crazy even a sickness can trigger weak moments.  :(","Florida, USA"
"1074",1074,"ReaperGrim2012","@HenriekeDraws Want us to call in someone who can beat the snot out of that flu? 

We can make it...disappear...if you get my drift..","Ireland"
"1075",1075,"MamaWifeyLife","Would it be *totally* rude to not let anyone hold the baby at the hospital? Like they can see but can’t touch? Lol I’m just so worried with flu season and the fact that I am just getting over being so sick, I don’t want it anywhere near the baby","Long Island"
"1076",1076,"MamaWifeyLife","I’m not trying to be that psycho mom but Alex and I just got over being so sick... I can’t handle me or him being sick with a newborn. And even if I said only if they had their flu shot, I don’t trust certain people to be honest about it <U+0001F644>","Long Island"
"1077",1077,"cyberfuneral","day 3 of my t-break: i feel like i have the flu without the fever and congestion. would really appreciate it if i died","Michigan, USA"
"1078",1078,"WrayAwray","@RosaLuxembae @ItsAndyRyan @deathpigeon It was bird flu","California, USA"
"1079",1079,"WrayAwray","@Distopos @ItsAndyRyan @AsteadWesley Bird flu. How about swine flu?","California, USA"
"1081",1081,"DaniLeySays","If you’re going to fly, I implore you to NOT do so if you have the flu or any other such ailment.","Bellevue, WA"
"1082",1082,"alyssa_gilles4","Guess who has the flu <U+0001F64D><U+0001F3FB><U+200D><U+2640><U+FE0F>","Noblesville, IN"
"1083",1083,"IHazRabies","@MsMaggieMayhem I did this for my flu shot and TDAP!","Oakland, CA"
"1084",1084,"HellsDanielles","no one:
me: i'm danielle and i want mitch marner('s mom) to take care of me when i have the flu https://t.co/magSJEiWnP","brooklyn, ny"
"1085",1085,"ashleysniderpro","Sending a huge thank you to our benefits team for bringing @cvspharmacy to our office for flu shots clinic this year. I was the only one in my family that didn’t get it this year! @AllisonMedica @Lindsey_Reed_S #WellnessWednesday https://t.co/5IzrRy6ota","Savannah, Georgia"
"1086",1086,"towelaforever","Death by flu. Is that possible?","Valhalla"
"1087",1087,"towelaforever","@KingMas77 If tend to overdose on 4flu because that sleep<U+0001F646><U+0001F3FE><U+200D><U+2640><U+FE0F><U+0001F646><U+0001F3FE><U+200D><U+2640><U+FE0F> and then one time I took 2 piriton because of the sleep again. Flu medicine makes me unproductive<U+0001F602>","Valhalla"
"1088",1088,"vannah_richie","wow i have the flu. send help","College Station, TX"
"1089",1089,"BradKutner","Buckle in nerds, we’re getting the flu. https://t.co/LMcmxL1uQJ","Richmond, VA"
"1090",1090,"GingerConstruct","@Pumibel Thanks for the sympathy, I really appreciate it. Between being a professor and having a toddler it's SO hard to not have a voice. But two weeks of the flu would be worse.","Detroit, MI"
"1092",1092,"toddkovalsky","@robertoblake Closing deals and fighting flu","New Jersey, USA"
"1093",1093,"ananthaps","$ALT $BPTH Next runner is Altimmune. It’s a Novartis baby deals with flu without shots. 30$ run again?","United States"
"1094",1094,"tdunner82","@rvn_tabobandung No Keto flu yet???",""
"1095",1095,"MansfieldHub","1st Pediatric Death of the Flu Season Reported, Places near Mansfield to get flu vaccine @... https://t.co/LPbYKuvXEf https://t.co/rGwLiSSbnn","Mansfield, CT"
"1096",1096,"on_my_mary_way","Normally I hang out with @pwilson861 while she holds tutoring hours before our class together. Even though I knew she has the flu and isn’t on campus, I went to the same room anyway. Now, because I can’t say no, I’m currently helping a random student with their spanish homework.","Ohio"
"1098",1098,"ViraBurnayeva","Did your doctor tell you the #FluShot INCREASES respiratory issues 4.4 times?

#STUDY:  Increased Risk of Noninfluenza Respiratory Virus Infections Associated with Receipt of Inactivated #Influenza #Vaccine

https://t.co/kYIpEjYcnf

#LearnTheRisk #VaccineSafety #FluVaccine #Flu https://t.co/EJXSM67CwC","NoVA, USA"
"1099",1099,"b_gregory79","@Dee4th @markknoller @MichaelSSmithII Neither are emergency executive orders for Nigeria, or the swine flu. But you didn’t say shit when Obama did that.","San Antonio, TX"
"1100",1100,"ErukaMoseley","I had the flu two weeks ago and I'm hiding in my pod, listening to my roommate coughing. Community living means that when one goes down, we all do.","Los Angeles, CA"
"1102",1102,"HHSGov","Changes in the immune system, heart, and lungs during pregnancy make pregnant women more prone to severe illness from #flu. Protect the ones you love—get your flu vaccine today. https://t.co/iqC504CZP1 #WednesdayWisdom #WednesdayMotivation #WhyIFightFlu https://t.co/CfgI0AmHWg","Washington, D.C."
"1103",1103,"BarbaraLeeNews8","HEALTH ALERT: County Health And Human services reports new weekly high in #flu cases in San Diego with 616 cases confirmed last week. @CBS8 @News8 https://t.co/ov9jswShkS","San Diego"
"1104",1104,"DwaynenLesley","Also, y’all please say a prayer for my mom Sue Teal. She apparently took an unwanted thing home with her from her visit to Biloxi. The flu! She’s home sick in bed and I’m worried about her so please remember her today.","North Carolina, USA"
"1105",1105,"AuntDowd","@IrishDO33 @FloBo2018 @Cernovich @CharlieKae17 Measles.  Nobody is talking about the flu.","South U.S."
"1106",1106,"jeezjess","@_keatongray wait so what ur saying is.....u got the flu bitch ?????","rapid city, sd "
"1107",1107,"gio_vittorioso","nothing like catching the flu the first day of spring break","Cranston, RI"
"1108",1108,"Nayeli_SJ","Who tf gets strep, tonsillitis &amp; flu at the same time , let me tell ya who. This weak ass low immune system having ass bitch<U+0001F602><U+0001F62D><U+0001F926><U+0001F3FD><U+200D><U+2640><U+FE0F> Like how am I even alive rn.","Odessa, Tx"
"1109",1109,"reyribz","@brielarson Best believe I’ll be watching Captain Marvel on opening night with the stomach flu. Popcorn? Nah I got a bucket for the puke <U+0001F624>","Toronto, Ontario"
"1111",1111,"bitchnamedbitch","I have been sick as hell this week. Had to take a full week off of everything due to what I found out today was a heavy flu that turned to pneumonia, now imagine that <U+0001F974>
I just wanna feel… https://t.co/5D1WhPNph2","City of Crosses"
"1112",1112,"SDCountyHHSA","Influenza is still widespread in San Diego County. It's not too late to get a flu shot. 
https://t.co/wdS3SAN70A","San Diego County"
"1113",1113,"DrDarria","Shocking new study definitely linking vaccines with.... not catching measles. Not being paralyzed by polio, which is cool.  polio. Being less likely to die from the flu. Oh- and one… https://t.co/CiQWTLtUMX","Atlanta, GA"
"1114",1114,"Pumibel","@GingerConstruct I understand totally, though. Most of us are not used to being sick for that long. It feels even longer when you are unable to do productive life things. Had the flu last year, &gt;2 weeks of suck.","USA"
"1115",1115,"SanDiegoCounty","Influenza is still widespread in San Diego County. It's not too late to get a flu shot. 
https://t.co/x9T5ATJ3Gt","San Diego, California"
"1116",1116,"EastWindsorHH","1st Pediatric Death of the Flu Season Reported, Places near East Windsor to get flu vaccin... https://t.co/JkjFZX38yO https://t.co/dsBLWe1H5l","East Windsor, CT"
"1117",1117,"untSHWC","Did you know in the Northern Hemisphere the flu season can last as late as April or May? Stop by the SHWC for your FREE flu shot! For more information on how to get your flu vaccination click here: https://t.co/KAS7QxGi63","Denton, Texas"
"1118",1118,"lofiawe","Total Recall (but it's about flu vaccines) #RuinAn80sMovie","New York, NY"
"1119",1119,"Nato_801","This stomach flu has been my worst enemy <U+0001F62D>","Salt Lake City, UT"
"1120",1120,"KatieBWrites","Hello Ms. Lionetti! I was so excited to read you wanted to see more of my book. Then I got the flu. :( Seven days have gone by and I'm terribly sorry. But I wanted you to know I'm on the mend and will be sending the submission soon. @BookEndsKim","Charlottesville, VA"
"1121",1121,"star_girl91","So I have the flu... https://t.co/AtZJHR0XYk","United States"
"1122",1122,"demingheadlight","New Mexico rate of flu-related hospitalizations among highest in the nation https://t.co/zek5Vz79Ke","Deming, New Mexico"
"1123",1123,"PetrasFreeMuse","@authoreddyhood That's very ironic because we attended a kid's birthday party and 8 people got sick because one person wouldn't stay home with the stomach flu. I'm in agony and I happen to be the MC of my nonfiction WiP. I am a #chronicpain #fibro &amp; #EDS #spoonie &amp; painkillers won't stay down<U+0001F62D>. https://t.co/nBqxKaovNw","USA"
"1124",1124,"PetrasFreeMuse","#writerscommunity Stomach flu &amp; #chronicpain don't mix. I'm regretting life rn bec I thought I was well enough 2go to a kid's b'day party &amp; someone got 8 ppl, including me, sick. That's all. Please send encouragement, gifs, prayer, good vibes, Reiki, etc. I am eternally #Grateful https://t.co/f3FdY2mqjj","USA"
"1125",1125,"OrganicEarthTec","@HHSGov It's not needed. Flu season is almost over. Last time I got the flu was when I got a flu shot 15 years ago. #irony","Clearwater, FL"
"1126",1126,"PrincessWifey13","@Sunset_SC2 Go to the DR to and asked to be tested for the flu. I was sick from Christmas through Feb and I had 2 different flu virus strains! And I had a darn flu shot","California, USA"
"1127",1127,"HartfordCCHub","1st Pediatric Death of the Flu Season Reported, Places near Hartford CC to get flu vaccine... https://t.co/TG6HKg2IOv https://t.co/5tYwoRLVnv","Hartford, CT"
"1128",1128,"NewMilfordHH","1st Pediatric Death of the Flu Season Reported, Places near New Milford to get flu vaccine... https://t.co/Lfny3yOh03 https://t.co/5mOJDiet8P","New Milford, CT"
"1129",1129,"hh_wilton","1st Pediatric Death of the Flu Season Reported, Places near Wilton to get flu vaccine @CDCgov https://t.co/1CXYZMG7gM https://t.co/vLC21YBwIN","Wilton Connecticut"
"1130",1130,"Westport_HH","1st Pediatric Death of the Flu Season Reported, Places near Westport to get flu vaccine @C... https://t.co/Dbdbn9qJ9W https://t.co/aaNyrsmdvt","Westport, Connecticut"
"1131",1131,"Kai9357","I will always do anything and everything to ensure my daughter is happy and healthy. Nothing is put above her. Ever. Don’t question my judgement when I choose not to have the dr give her the flu vaccine at the end of flu season, when she’s already had 3 other vaccines. Fuck off","Mountain Home, ID"
"1132",1132,"ReddingHH","1st Pediatric Death of the Flu Season Reported, Places near Redding to get flu vaccine @CD... https://t.co/dubJXzMcaG https://t.co/uN9V8ZTjH6","Redding, CT"
"1133",1133,"MDMagazine","XOFLUZA goes for its 2nd #influenza indication in as many years. https://t.co/tQKlXXQTbL","United States"
"1134",1134,"NorwalkHH","1st Pediatric Death of the Flu Season Reported, Places near Norwalk to get flu vaccine @CD... https://t.co/Q8NGLSFmmY https://t.co/0Vi15lVgo0","Norwalk, CT"
"1135",1135,"DarienHamletHub","1st Pediatric Death of the Flu Season Reported, Places near Darien to get flu vaccine @CDCgov https://t.co/xkcUKUZGfg https://t.co/EJhHnjRy93","Darien, CT"
"1136",1136,"DanburyHub","1st Pediatric Death of the Flu Season Reported, Places near Danbury to get flu vaccine @CD... https://t.co/MtXaDZx3de https://t.co/XllNM96jSW","Danbury, CT"
"1137",1137,"Brookfield_HH","1st Pediatric Death of the Flu Season Reported, Places near Brookfield to get flu vaccine ... https://t.co/gf8wYNlgZk https://t.co/jRF30hLBNc","Brookfield, CT"
